index,original word,new word
5232,sulawesi,
5233,objek,
5234,gemash,
5235,sabet,
5236,diceramahin,
5237,surya,
5238,sumringah,
5239,kusut,
5240,wapres,
5241,hambat,
5242,masrakat,
5243,kbt,
5244,kompor,
5245,suport,
5246,lagarde,
5247,blukusan,
5248,dijakarta,
5249,rakit,
5250,streetcub,
5251,upacara,
5252,ntuk,
5253,nyobain,
5254,genarasi,
5255,mrnghadapi,
5256,elisoulea,
5257,kapanliburanlagi,
5258,laman,
5259,tinju,
5260,tulung,
5261,jateng,
5262,gesa,
5263,panutanqu,
5264,namu,
5265,ngelatih,
5266,cikarang,
5267,soldout,
5268,drivernya,
5269,mutasi,
5270,fifa,
5271,zina,
5272,sisih,
5273,nathan,
5274,hampar,
5275,kalimantan,
5276,biro,
5277,pic,
5278,serobot,
5279,pus,
5280,roboh,
5281,bangeet,
5282,liv,
5283,kintamani,
5284,hello,
5285,salty,
5286,rempong,
5287,umpat,
5288,mint,
5289,sekaliiii,
5290,psti,
5291,setor,
5292,ngundang,
5293,masternim,
5294,nyantai,
5295,pose,
5296,bendera,
5297,kembar,
5298,nihhh,
5299,grasak,
5300,grusuk,
5301,jerumus,
5302,brace,
5303,julid,
5304,dapetnya,
5305,alun,
5306,bid,
5307,toddler,
5308,mitos,
5309,piyik,
5310,donat,
5311,jank,
5312,fast,
5313,town,
5314,some,
5315,menpar,
5316,antusias,
5317,bazarpesonamudiklebaran,
5318,fasih,
5319,iphone,
5320,derajat,
5321,london,
5322,kdrt,
5323,hanyut,
5324,threadnya,
5325,king,
5326,gawang,
5327,hidupin,
5328,padal,
5329,ht,
5330,nkz,
5331,syetan,
5332,surah,
5333,sndiri,
5334,ciee,
5335,servernya,
5336,mimbik,
5337,hidang,
5338,uh,
5339,rl,
5340,duhai,
5341,supplier,
5342,curah,
5343,jalaninnya,
5344,adimas,
5345,imanuel,
5346,simbol,
5347,fly,
5348,over,
5349,bby,
5350,ringin,
5351,jelly,
5352,plain,
5353,nyampur,
5354,may,
5355,heaven,
5356,sangar,
5357,fragile,
5358,mercy,
5359,anyone,
5360,else,
5361,winter,
5362,kapitalisme,
5363,rayu,
5364,trip,
5365,thb,
5366,kekeh,
5367,pramuka,
5368,rumput,
5369,polres,
5370,ds,
5371,margoyoso,
5372,koran,
5373,get,
5374,ur,
5375,gonna,
5376,universitas,
5377,gaming,
5378,hipnotis,
5379,geleng,
5380,kaliannn,
5381,satker,
5382,relevan,
5383,ideal,
5384,bhw,
5385,tmbh,
5386,gadapet,
5387,ketrima,
5388,boker,
5389,ryan,
5390,gosling,
5391,land,
5392,tenangin,
5393,voucher,
5394,card,
5395,ngontrol,
5396,suroboyo,
5397,antisipasi,
5398,sotr,
5399,tawur,
5400,nandingin,
5401,dance,
5402,karet,
5403,lahap,
5404,salamsaum,
5405,kebun,
5406,tobio,
5407,mateng,
5408,relatif,
5409,diceritain,
5410,siska,
5411,displin,
5412,ngamen,
5413,nget,
5414,temanbukanpacarbukan,
5415,kucek,
5416,almarhumah,
5417,husnul,
5418,khotimah,
5419,mubalig,
5420,tatar,
5421,intel,
5422,kerjasama,
5423,abar,
5424,nenangin,
5425,girlfriend,
5426,ngejudge,
5427,kea,
5428,sus,
5429,kebo,
5430,yoongiii,
5431,saranghae,
5432,ngindarin,
5433,hhh,
5434,pressure,
5435,digangguin,
5436,rohani,
5437,selly,
5438,oal,
5439,dixy,
5440,mcflurry,
5441,anget,
5442,toleh,
5443,komputer,
5444,loser,
5445,deng,
5446,ngmg,
5447,oksigen,
5448,taehyung,
5449,smbl,
5450,lansung,
5451,bising,
5452,profil,
5453,takutt,
5454,susun,
5455,jaksa,
5456,njirrr,
5457,profesi,
5458,xixixi,
5459,suriah,
5460,plur,
5461,jambore,
5462,slank,
5463,hr,
5464,putput,
5465,personal,
5466,konglomerat,
5467,harapin,
5468,timang,
5469,letak,
5470,nyantol,
5471,pling,
5472,keluyur,
5473,lv,
5474,ostnya,
5475,nasihat,
5476,unj,
5477,prince,
5478,metro,
5479,lucky,
5480,yaudahh,
5481,lela,
5482,nganu,
5483,yoona,
5484,talented,
5485,personality,
5486,nyinggung,
5487,gelombang,
5488,pantau,
5489,manhaj,
5490,plot,
5491,arang,
5492,kya,
5493,ngedown,
5494,teenchoice,
5495,choicefandom,
5496,btsarmy,
5497,pstw,
5498,jambar,
5499,pjlp,
5500,ngerasanya,
5501,sirip,
5502,hiu,
5503,wijen,
5504,sosor,
5505,makeup,
5506,yagitu,
5507,megangin,
5508,kompre,
5509,oramg,
5510,masy,
5511,phobia,
5512,numbuh,
5513,toksik,
5514,religius,
5515,gbs,
5516,muterin,
5517,mon,
5518,stuff,
5519,cewenya,
5520,cok,
5521,mercon,
5522,nahh,
5523,selektif,
5524,argument,
5525,ndakk,
5526,celotehreceh,
5527,yhaa,
5528,tuti,
5529,trf,
5530,tlg,
5531,calonpenghunineraka,
5532,mmng,
5533,next,
5534,little,
5535,hadad,
5536,uni,
5537,kimora,
5538,kerap,
5539,vulgar,
5540,jorok,
5541,has,
5542,warpaint,
5543,ve,
5544,iko,
5545,ll,
5546,slmanya,
5547,fana,
5548,pesonaramadan,
5549,steril,
5550,selangkang,
5551,gemas,
5552,ungkapin,
5553,iyaiya,
5554,festival,
5555,alon,
5556,apas,
5557,ngelindungin,
5558,samar,
5559,qs,
5560,laba,
5561,handuk,
5562,pertiwi,
5563,adain,
5564,buluk,
5565,serempet,
5566,ngintip,
5567,pending,
5568,kamarmandinya,
5569,speaker,
5570,suga,
5571,gem,
5572,megap,
5573,trainee,
5574,gapaham,
5575,pemuda,
5576,tempur,
5577,ngunjungin,
5578,belasut,
5579,ori,
5580,dirasakn,
5581,manfaatin,
5582,ngejaga,
5583,geter,
5584,kelana,
5585,yan,
5586,lemas,
5587,identitas,
5588,francey,
5589,lompat,
5590,semat,
5591,mutih,
5592,mercury,
5593,bni,
5594,mgomel,
5595,bulir,
5596,hempas,
5597,human,
5598,ngeyel,
5599,beritahu,
5600,wc,
5601,ucha,
5602,saidina,
5603,mrasa,
5604,bkin,
5605,delete,
5606,professor,
5607,tres,
5608,kuku,
5609,ujug,
5610,dongeng,
5611,ceplos,
5612,shower,
5613,kkk,
5614,jealous,
5615,circle,
5616,sedeket,
5617,pixy,
5618,tembus,
5619,seti,
5620,histeris,
5621,genap,
5622,ganjil,
5623,ngelantur,
5624,lansia,
5625,tcash,
5626,langsng,
5627,sentil,
5628,eyang,
5629,waallahu,
5630,promosi,
5631,lentera,
5632,limit,
5633,sek,
5634,diinget,
5635,akhlak,
5636,esa,
5637,sdgkan,
5638,gerutu,
5639,mendem,
5640,koplak,
5641,ngestan,
5642,baekho,
5643,sikring,
5644,mode,
5645,ater,
5646,ritual,
5647,gio,
5648,bpd,
5649,kalang,
5650,akut,
5651,et,
5652,wowon,
5653,bei,
5654,apolitis,
5655,grapari,
5656,neko,
5657,jernih,
5658,gerogot,
5659,khatab,
5660,seko,
5661,sbenarnya,
5662,manjur,
5663,landa,
5664,daritadi,
5665,trying,
5666,daki,
5667,ktemu,
5668,addeh,
5669,bless,
5670,tomat,
5671,greatest,
5672,showman,
5673,genre,
5674,juri,
5675,tin,
5676,smpai,
5677,sbb,
5678,ganas,
5679,brrti,
5680,mahluk,
5681,yutup,
5682,marketing,
5683,twt,
5684,ngetiknya,
5685,semi,
5686,bny,
5687,sdm,
5688,tesbatan,
5689,gejala,
5690,naomi,
5691,filsafat,
5692,angel,
5693,jua,
5694,tiup,
5695,zonasi,
5696,liter,
5697,komplen,
5698,godain,
5699,extention,
5700,rinjani,
5701,yess,
5702,anjay,
5703,pon,
5704,bangeeet,
5705,bgtt,
5706,everyday,
5707,arguement,
5708,sentiasa,
5709,his,
5710,vietnam,
5711,usil,
5712,sndr,
5713,kash,
5714,klinis,
5715,talha,
5716,riwayat,
5717,dancing,
5718,queen,
5719,mia,
5720,ngantor,
5721,pft,
5722,jb,
5723,keledai,
5724,dieng,
5725,upas,
5726,bindo,
5727,bala,
5728,keseel,
5729,daaan,
5730,oktakenza,
5731,nangkep,
5732,hitz,
5733,mecucu,
5734,kuduk,
5735,dipakein,
5736,ghaib,
5737,yekan,
5738,adakan,
5739,sembako,
5740,luv,
5741,percik,
5742,nike,
5743,coi,
5744,darat,
5745,doyoung,
5746,smt,
5747,cinlok,
5748,volly,
5749,ekstra,
5750,jurit,
5751,pm,
5752,islahdiri,
5753,ndok,
5754,office,
5755,dikosan,
5756,bait,
5757,turki,
5758,teaser,
5759,mamang,
5760,jaemin,
5761,meme,
5762,gervan,
5763,ehehe,
5764,speechless,
5765,bambang,
5766,nako,
5767,jutek,
5768,huhuhuhu,
5769,typing,
5770,bujuk,
5771,moroi,
5772,nista,
5773,bullyable,
5774,raesha,
5775,iyaaaa,
5776,hepatitis,
5777,kelinci,
5778,luntur,
5779,hard,
5780,sesunguhnya,
5781,laru,
5782,endingnya,
5783,kyak,
5784,nun,
5785,sartre,
5786,dipungkiri,
5787,dimandiin,
5788,bermesrahan,
5789,razan,
5790,najjar,
5791,seokjin,
5792,paru,
5793,jwban,
5794,sokorr,
5795,dolan,
5796,domongi,
5797,kon,
5798,omah,
5799,eram,
5800,lam,
5801,perangkat,
5802,wild,
5803,arsitektur,
5804,aih,
5805,hour,
5806,jatinangor,
5807,jungkook,
5808,iyain,
5809,bighit,
5810,dapur,
5811,india,
5812,staples,
5813,yeorobun,
5814,asn,
5815,temenmu,
5816,orangtuaku,
5817,ngecat,
5818,ngebuat,
5819,unek,
5820,disosmed,
5821,savage,
5822,iihhh,
5823,susin,
5824,mawar,
5825,kontroversi,
5826,bulat,
5827,exols,
5828,kutu,
5829,gambir,
5830,pinjam,
5831,deserve,
5832,dlem,
5833,kmr,
5834,sruput,
5835,cust,
5836,dibandingin,
5837,elak,
5838,rinci,
5839,nr,
5840,segi,
5841,bosenan,
5842,sak,
5843,ngampus,
5844,sensei,
5845,sandal,
5846,paralyzed,
5847,gemeteran,
5848,ele,
5849,ikutin,
5850,nyusun,
5851,pappa,
5852,bange,
5853,look,
5854,stole,
5855,knowledge,
5856,julit,
5857,ortunya,
5858,toner,
5859,sihh,
5860,jatim,
5861,friendship,
5862,kemeja,
5863,ridho,
5864,jugaa,
5865,tempel,
5866,tamak,
5867,ngenakin,
5868,city,
5869,akting,
5870,kayu,
5871,endap,
5872,bl,
5873,mendes,
5874,kta,
5875,hanna,
5876,atap,
5877,entar,
5878,lgs,
5879,eneng,
5880,gakenal,
5881,mejam,
5882,adekku,
5883,pikun,
5884,perka,
5885,langsir,
5886,salting,
5887,tubir,
5888,blan,
5889,shi,
5890,indihome,
5891,sekala,
5892,petir,
5893,postingannya,
5894,genks,
5895,kru,
5896,aura,
5897,raba,
5898,geser,
5899,nii,
5900,kowe,
5901,antah,
5902,ppn,
5903,ngungkapin,
5904,ciut,
5905,guest,
5906,house,
5907,copy,
5908,paste,
5909,rutin,
5910,ican,
5911,ohh,
5912,clubbing,
5913,kismin,
5914,perna,
5915,dos,
5916,beraniin,
5917,tgh,
5918,castle,
5919,indigo,
5920,persibku,
5921,eng,
5922,ing,
5923,ben,
5924,radiasi,
5925,mase,
5926,jonghyun,
5927,fondaition,
5928,mhn,
5929,semangka,
5930,konsulen,
5931,nunduk,
5932,bahak,
5933,jimin,
5934,buing,
5935,bebenah,
5936,jinak,
5937,tq,
5938,komplain,
5939,eskrim,
5940,lobby,
5941,ujuk,
5942,kendala,
5943,shaa,
5944,ngilangin,
5945,gg,
5946,kolong,
5947,mesan,
5948,ondel,
5949,cherly,
5950,pangandaran,
5951,nyadar,
5952,huhuuu,
5953,maksiat,
5954,tidor,
5955,cekrekan,
5956,cab,
5957,silat,
5958,sblmnya,
5959,trik,
5960,manjahhh,
5961,delcont,
5962,uwa,
5963,paslon,
5964,karvanda,
5965,arbitrase,
5966,casual,
5967,mc,
5968,carls,
5969,jr,
5970,rekomen,
5971,rap,
5972,mbavan,
5973,tewas,
5974,hums,
5975,anxiety,
5976,series,
5977,disk,
5978,ganglion,
5979,didengerin,
5980,mifi,
5981,wawancara,
5982,freet,
5983,hufh,
5984,qlo,
5985,schedule,
5986,melar,
5987,afs,
5988,smuanya,
5989,prod,
5990,toefl,
5991,bikinin,
5992,mahar,
5993,seung,
5994,kurtilas,
5995,tatkala,
5996,mistranslate,
5997,young,
5998,slma,
5999,sblum,
6000,ndul,
6001,sara,
6002,kelepek,
6003,mujigae,
6004,penghianat,
6005,narasumber,
6006,kuwu,
6007,dude,
6008,aqilah,
6009,elus,
6010,appli,
6011,rangkak,
6012,wanda,
6013,susut,
6014,lembar,
6015,pisces,
6016,tuyul,
6017,yaudahlah,
6018,verif,
6019,jujun,
6020,risen,
6021,gertak,
6022,emangny,
6023,pmbhasan,
6024,pelik,
6025,gudeg,
6026,mbarek,
6027,hj,
6028,amad,
6029,wwnang,
6030,abng,
6031,trdahulu,
6032,sedng,
6033,agr,
6034,bermnfaat,
6035,butek,
6036,beress,
6037,twips,
6038,jas,
6039,pernik,
6040,ngejual,
6041,bulanbungkarno,
6042,junibulanbungkarno,
6043,penyambunglidahrakyatindonesia,
6044,untukjatim,
6045,jatimpilihgusipulputi,
6046,kabehsedulurkabehmakmur,
6047,samanye,
6048,mahabenar,
6049,rerata,
6050,mbaq,
6051,dahlia,
6052,badak,
6053,luber,
6054,swalayan,
6055,naudzubilah,
6056,kenpak,
6057,statementnya,
6058,koordinasi,
6059,seta,
6060,anulir,
6061,marwahmu,
6062,puguh,
6063,nov,
6064,ditentuin,
6065,bhn,
6066,cu,
6067,bbpjn,
6068,mbokya,
6069,julidin,
6070,gemez,
6071,proker,
6072,lppm,
6073,instanya,
6074,begoloe,
6075,hadiahperasaan,
6076,mager,
6077,memamg,
6078,tutorial,
6079,craft,
6080,mira,
6081,bberapa,
6082,teus,
6083,bekecukupan,
6084,kebahagianku,
6085,stad,
6086,haroooom,
6087,cakap,
6088,pena,
6089,intro,
6090,oeang,
6091,yaow,
6092,singel,
6093,parent,
6094,ji,
6095,dsni,
6096,tablengker,
6097,ndada,
6098,mengupdate,
6099,jurassic,
6100,fit,
6101,belanga,
6102,samudra,
6103,mikirlah,
6104,genosida,
6105,guw,
6106,kacang,
6107,loooo,
6108,permata,
6109,supeerrr,
6110,dupeerr,
6111,ekspress,
6112,imsak,
6113,yassalaaam,
6114,ggl,
6115,jgkel,
6116,nambang,
6117,rembang,
6118,areal,
6119,tambang,
6120,tantrum,
6121,lalai,
6122,alur,
6123,kodrat,
6124,cerrier,
6125,selundup,
6126,bumidatar,
6127,giling,
6128,banyumas,
6129,ckckckc,
6130,entertainment,
6131,warns,
6132,masters,
6133,pgi,
6134,kiranti,
6135,atulah,
6136,meridoi,
6137,sajete,
6138,jkn,
6139,puskesmes,
6140,elektoniknya,
6141,bongakkk,
6142,bawaannye,
6143,flexible,
6144,faaak,
6145,reda,
6146,mosi,
6147,lengser,
6148,geger,
6149,termsk,
6150,mmbawa,
6151,ayuting,
6152,kalee,
6153,enggk,
6154,sbelah,
6155,hikss,
6156,tetang,
6157,ygdisebarkan,
6158,skaligus,
6159,nonjok,
6160,cariin,
6161,katering,
6162,obob,
6163,manjah,
6164,fact,
6165,fullhouse,
6166,cengang,
6167,jiplak,
6168,gimmik,
6169,stereotyping,
6170,kecam,
6171,syukut,
6172,trmkah,
6173,brlmpah,
6174,mski,
6175,sbrpa,
6176,inysllh,
6177,mmbukit,
6178,amn,
6179,kpdmu,
6180,klmpok,
6181,puny,
6182,duuh,
6183,eid,
6184,nggada,
6185,khabar,
6186,sidik,
6187,ngecengin,
6188,nulisnya,
6189,dinihari,
6190,ansor,
6191,halohaa,
6192,denise,
6193,cikal,
6194,terupload,
6195,quota,
6196,hiksss,
6197,slsi,
6198,malingnye,
6199,salamsatunyalilari,
6200,bonekjancuk,
6201,rabbal,
6202,aalamiin,
6203,ponpes,
6204,madrasah,
6205,desk,
6206,apsara,
6207,bejubelan,
6208,ngunyah,
6209,gejrot,
6210,belanjaitugakribet,
6211,slogan,
6212,dkomplen,
6213,dbatalin,
6214,nyampein,
6215,kal,
6216,anakbujangku,
6217,bhakti,
6218,bakauheni,
6219,eit,
6220,jariah,
6221,breng,
6222,behel,
6223,menurutguesih,
6224,pie,
6225,rsup,
6226,kariadi,
6227,paracetamol,
6228,scam,
6229,fraud,
6230,menurutkusih,
6231,ngerusuh,
6232,balai,
6233,ulfah,
6234,pps,
6235,ulfa,
6236,heh,
6237,mbaaaak,
6238,mangat,
6239,nanas,
6240,nularin,
6241,numbuhin,
6242,brewok,
6243,nyenengin,
6244,compliment,
6245,selonjor,
6246,sofa,
6247,kickstarter,
6248,platform,
6249,funding,
6250,governing,
6251,law,
6252,loophole,
6253,joss,
6254,slow,
6255,cranky,
6256,syudih,
6257,vanashh,
6258,syekaleh,
6259,vemirsyahh,
6260,migrain,
6261,nyeplak,
6262,syit,
6263,leg,
6264,gana,
6265,police,
6266,addicted,
6267,generasiantikorupsi,
6268,looh,
6269,haaaa,
6270,syabar,
6271,ajanihhh,
6272,kepanjangaaannnnnn,
6273,bo,
6274,taatin,
6275,rule,
6276,uud,
6277,gap,
6278,ketjewalah,
6279,ngaaap,
6280,iyainajabiarcepet,
6281,manual,
6282,teledor,
6283,pesanannnya,
6284,kecancel,
6285,malih,
6286,renti,
6287,irit,
6288,firsta,
6289,lenti,
6290,donghan,
6291,pokemon,
6292,hmj,
6293,stikes,
6294,irsyad,
6295,kakung,
6296,digebukin,
6297,bonyok,
6298,advokat,
6299,bingit,
6300,maintain,
6301,barca,
6302,heartofalio,
6303,nerusin,
6304,permaluin,
6305,reminder,
6306,bua,
6307,lenggang,
6308,raisa,
6309,permisif,
6310,khanmaen,
6311,dalih,
6312,hilihkinthil,
6313,drummer,
6314,ngegemesin,
6315,dibiasin,
6316,ojolnya,
6317,amie,
6318,amoy,
6319,mikirkan,
6320,bebal,
6321,salahsatunya,
6322,cakung,
6323,difollow,
6324,maksindo,
6325,ngintil,
6326,kmna,
6327,alh,
6328,mlangkah,
6329,nlpon,
6330,nelpn,
6331,katakata,
6332,ksi,
6333,dtang,
6334,rmah,
6335,husada,
6336,comblang,
6337,hdhhh,
6338,woah,
6339,dimusuhin,
6340,esmosi,
6341,byr,
6342,yaelahh,
6343,kelon,
6344,jik,
6345,peler,
6346,rikues,
6347,adl,
6348,pjbt,
6349,eselon,
6350,neliti,
6351,dittd,
6352,tgjawab,
6353,ekspresiin,
6354,pentol,
6355,iniserius,
6356,seriuscumatulisan,
6357,tulisandarilubuhhati,
6358,hatiyangcukupdalam,
6359,tapigakdalamdalambanget,
6360,mekkel,
6361,prodeo,
6362,islamselamatkannegeri,
6363,sedihrasanya,
6364,boi,
6365,bukugariswaktu,
6366,janganpilihpartaioposan,
6367,etik,
6368,sosum,
6369,iyah,
6370,cikampek,
6371,iednya,
6372,bul,
6373,trading,
6374,sekuritas,
6375,indeks,
6376,warni,
6377,buy,
6378,submit,
6379,success,
6380,teguuhh,
6381,lur,
6382,pundung,
6383,wkw,
6384,karakteristik,
6385,sexualharassment,
6386,ironis,
6387,titit,
6388,taik,
6389,training,
6390,royal,
6391,googling,
6392,confirm,
6393,duhhh,
6394,flawless,
6395,beling,
6396,unlight,
6397,rajiun,
6398,limut,
6399,teungku,
6400,putro,
6401,safiatuddin,
6402,cahya,
6403,mataram,
6404,wita,
6405,brpapasan,
6406,suddenly,
6407,ngedip,
6408,diiiiiiiiiih,
6409,allaaaaah,
6410,ngeblokir,
6411,simpat,
6412,brutal,
6413,kampak,
6414,ntan,
6415,dimaapin,
6416,fermentasi,
6417,skarang,
6418,gelimang,
6419,ngedit,
6420,mobilelegendsbangbangid,
6421,brawl,
6422,chang,
6423,ggwp,
6424,mage,
6425,role,
6426,tank,
6427,buff,
6428,testimonial,
6429,dibalesnya,
6430,url,
6431,kinder,
6432,harvest,
6433,hotline,
6434,purwokerto,
6435,kaimana,
6436,kalimanah,
6437,karywan,
6438,sibangsat,
6439,easier,
6440,watching,
6441,situasyen,
6442,dalamhati,
6443,sungkem,
6444,jauuh,
6445,gaza,
6446,sanah,
6447,nuansa,
6448,okeh,
6449,ngoce,
6450,karenasampahjakartabedasampahjerman,
6451,dkshnya,
6452,tablet,
6453,pantokhir,
6454,akmil,
6455,pap,
6456,woyy,
6457,id,
6458,takyah,
6459,pasport,
6460,passing,
6461,dribbling,
6462,keypass,
6463,beauty,
6464,bedol,
6465,jbtn,
6466,trade,
6467,renoo,
6468,gppa,
6469,oza,
6470,xaviera,
6471,witness,
6472,accompany,
6473,copetnyaaahh,
6474,calonyaaahh,
6475,zhon,
6476,relepansi,
6477,godok,
6478,gapapaaaa,
6479,account,
6480,yeeeaaayyy,
6481,klaten,
6482,swiss,
6483,belboutique,
6484,gondokusuman,
6485,mering,
6486,hidupque,
6487,remah,
6488,rangginang,
6489,kiefsi,
6490,hayang,
6491,aque,
6492,maloo,
6493,misquen,
6494,uiy,
6495,teriakin,
6496,standaar,
6497,yazidi,
6498,survival,
6499,sbnre,
6500,dtk,
6501,pupuk,
6502,prediksi,
6503,ebook,
6504,accounting,
6505,samasekali,
6506,drngan,
6507,persepakbolaan,
6508,sapu,
6509,lidi,
6510,tuntassss,
6511,geruduglah,
6512,wartawannya,
6513,imma,
6514,tumpeng,
6515,hianati,
6516,organisir,
6517,mesin,
6518,denki,
6519,central,
6520,instalaai,
6521,jun,
6522,komprenya,
6523,gasampe,
6524,praktek,
6525,harusnyakan,
6526,alumnus,
6527,otoritas,
6528,yuyun,
6529,salim,
6530,infotainment,
6531,brkt,
6532,gawe,
6533,kris,
6534,hatta,
6535,hilda,
6536,billy,
6537,ngelus,
6538,pong,
6539,hngg,
6540,tweetku,
6541,naaahhhh,
6542,keookkk,
6543,dululah,
6544,jngan,
6545,kerruh,
6546,pornografi,
6547,dijejerin,
6548,ditendangin,
6549,timpang,
6550,picak,
6551,memutarbalikan,
6552,astagfirullahalazim,
6553,konotasi,
6554,matematikawan,
6555,assuming,
6556,sahih,
6557,bodohnyakan,
6558,skenario,
6559,surprise,
6560,reality,
6561,apasaja,
6562,sukung,
6563,kasianin,
6564,intelektual,
6565,fiestamaksimum,
6566,galuh,
6567,jederrrrrrr,
6568,jiyeeee,
6569,jiyeee,
6570,kei,
6571,kimlad,
6572,halaaah,
6573,hahahha,
6574,pengngangguran,
6575,toga,
6576,aula,
6577,cibodas,
6578,sebrangan,
6579,kaykanya,
6580,selak,
6581,una,
6582,unu,
6583,blu,
6584,mlipir,
6585,bknnya,
6586,manusai,
6587,wadah,
6588,nyetarain,
6589,gik,
6590,berontak,
6591,nyaring,
6592,tmbah,
6593,pantangmunsur,
6594,ikal,
6595,naturally,
6596,hair,
6597,dryer,
6598,keratin,
6599,tekstur,
6600,lift,
6601,rest,
6602,peace,
6603,razzan,
6604,hahhaha,
6605,bejuta,
6606,mmmmmoh,
6607,digratisin,
6608,persijaselamanya,
6609,sman,
6610,istiqomah,
6611,konon,
6612,neka,
6613,ahahahaha,
6614,pent,
6615,dinikahin,
6616,dihalalin,
6617,sndirian,
6618,giihh,
6619,wehh,
6620,transisi,
6621,ssuai,
6622,jobdes,
6623,pukpukk,
6624,junioritas,
6625,nerimo,
6626,gemati,
6627,lalak,
6628,manaaaaaaa,
6629,hamdalah,
6630,boongan,
6631,meteor,
6632,garden,
6633,maksd,
6634,lwat,
6635,hujuuung,
6636,sebelumnnya,
6637,wlopun,
6638,playstorenya,
6639,ngebahagiain,
6640,ngewujudin,
6641,kelaperan,
6642,syaitonirojim,
6643,lhahhh,
6644,senyumin,
6645,nasip,
6646,ngasal,
6647,bidan,
6648,anas,
6649,kasasi,
6650,telikung,
6651,dudukin,
6652,hadeehhh,
6653,terawih,
6654,yaps,
6655,eman,
6656,agen,
6657,kinda,
6658,possessive,
6659,these,
6660,mlkukan,
6661,bantam,
6662,alkafirun,
6663,aplg,
6664,doy,
6665,dota,
6666,capernya,
6667,peringkat,
6668,diubun,
6669,broo,
6670,ton,
6671,dosponsori,
6672,testiq,
6673,manjaahh,
6674,dimanjahhh,
6675,napi,
6676,ditelponin,
6677,lengang,
6678,leptopku,
6679,screen,
6680,pointernya,
6681,restore,
6682,buyback,
6683,bantah,
6684,disingkron,
6685,daptar,
6686,nature,
6687,ditempelin,
6688,ninggal,
6689,wahing,
6690,farfumm,
6691,ehmmm,
6692,twiter,
6693,seribuh,
6694,byee,
6695,lantang,
6696,pillow,
6697,ludah,
6698,carter,
